price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits
77.9952381,05/07/2020,85004,21,0,0,116,237,0,2277
75.08254545,05/07/2020,4066298,165,0,0,329,404,0,1028
123.4375951,05/07/2020,6676673,657,0,0,2289,853,0,2941
229,05/07/2020,7061886,30,0,0,91,82,0,358
44.99,05/07/2020,31515569,253,0,0,1038,383,0,4171
,05/07/2020,32737302,0,0,0,0,1874,0,4441
,05/07/2020,32939029,0,0,0,9,321,0,365
,05/07/2020,48740784,0,0,0,0,0,0,513
,05/07/2020,73318567,0,0,0,0,1874,0,4441
77.94761905,04/07/2020,85004,21,0,0,107,197,0,2366
73.72844311,04/07/2020,4066298,167,0,0,414,475,0,1166
131.269403,04/07/2020,6676673,402,0,0,1526,595,0,2665
229,04/07/2020,7061886,30,0,0,87,84,0,335
44.99,04/07/2020,31515569,294,0,0,1115,454,0,4472
59.99,04/07/2020,32737302,4,0,0,19,1652,0,3935
,04/07/2020,32939029,0,0,0,6,360,0,386
,04/07/2020,48740784,0,0,0,0,2,0,564
,04/07/2020,73318567,0,0,0,0,1652,0,3935
77.0515,03/07/2020,85004,20,0,0,153,224,0,2438
76.740625,03/07/2020,4066298,96,0,0,206,443,0,1144
136.9103676,03/07/2020,6676673,272,0,0,1144,529,0,2944
229,03/07/2020,7061886,30,0,0,91,101,0,351
44.99,03/07/2020,31515569,287,0,0,1263,445,0,4961
59.99,03/07/2020,32737302,3,0,0,8,1555,0,3759
,03/07/2020,32939029,0,0,0,3,646,0,679
,03/07/2020,48740784,0,0,0,0,2,0,817
,03/07/2020,73318567,0,0,0,0,1555,0,3759
79.22931034,02/07/2020,85004,29,0,0,131,237,0,2712
75.68277457,02/07/2020,4066298,173,0,0,317,547,0,1378
136.4480198,02/07/2020,6676673,404,0,0,1467,550,0,3309
229,02/07/2020,7061886,44,0,0,111,117,0,492
44.99,02/07/2020,31515569,334,0,0,1609,552,0,5490
59.99,02/07/2020,32737302,6,0,0,17,1847,0,4174
,02/07/2020,32939029,0,0,0,19,507,0,539
,02/07/2020,48740784,0,0,0,0,2,0,453
,02/07/2020,73318567,0,0,0,0,1847,0,4174
76.9952381,01/07/2020,85004,42,0,0,166,274,0,2735
78.36552795,01/07/2020,4066298,161,0,0,297,487,0,1336
132.3932237,01/07/2020,6676673,456,0,0,1513,578,0,3215
229,01/07/2020,7061886,29,0,0,88,106,0,430
44.99,01/07/2020,31515569,402,0,0,1331,644,0,5391
59.99,01/07/2020,32737302,2,0,0,11,1903,0,4123
165.9,01/07/2020,32939029,1,0,0,16,444,0,490
,01/07/2020,48740784,0,0,0,0,1,0,471
,01/07/2020,73318567,0,0,0,0,1903,0,4123
78.5109375,30/06/2020,85004,32,0,0,155,247,0,2505
79.78222222,30/06/2020,4066298,153,0,0,259,499,0,1594
136.1564987,30/06/2020,6676673,377,0,0,1325,574,0,3201
229,30/06/2020,7061886,47,0,0,138,127,0,457
44.99,30/06/2020,31515569,470,0,0,1796,712,0,5553
59.99,30/06/2020,32737302,2,0,0,12,2016,0,3965
,30/06/2020,32939029,0,0,0,8,461,0,508
,30/06/2020,48740784,0,0,0,0,8,0,399
,30/06/2020,73318567,0,0,0,0,2016,0,3965
79.7625,29/06/2020,85004,32,0,0,141,262,0,2665
80.15847682,29/06/2020,4066298,151,0,0,284,451,0,1247
139.0253807,29/06/2020,6676673,394,0,0,1381,561,0,3311
229,29/06/2020,7061886,28,0,0,79,97,0,379
45.05265241,29/06/2020,31515569,374,0,0,1929,620,0,5825
59.99,29/06/2020,32737302,4,0,0,28,1945,0,3939
165.9,29/06/2020,32939029,1,0,0,7,485,0,534
,29/06/2020,48740784,0,0,0,0,4,0,450
,29/06/2020,73318567,0,0,0,0,1945,0,3939
81.5078125,28/06/2020,85004,32,0,0,158,203,0,2774
80.12882353,28/06/2020,4066298,119,0,0,234,401,0,1097
138.2670157,28/06/2020,6676673,382,0,0,1432,473,0,2850
229,28/06/2020,7061886,53,0,0,118,112,0,396
44.99,28/06/2020,31515569,498,0,0,2611,780,0,6566
,28/06/2020,32737302,0,0,0,2,2095,0,3698
137.2492308,28/06/2020,32939029,13,0,0,42,500,0,560
,28/06/2020,48740784,0,0,0,0,0,0,471
,28/06/2020,73318567,0,0,0,0,2095,0,3698
72.08414634,27/06/2020,85004,41,0,0,199,160,0,2819
79.80444444,27/06/2020,4066298,108,0,0,279,342,0,944
139.5478548,27/06/2020,6676673,303,0,0,1290,395,0,2863
229,27/06/2020,7061886,31,0,0,103,104,0,354
44.99,27/06/2020,31515569,418,0,0,2636,687,0,6050
59.99,27/06/2020,32737302,10,0,0,79,1651,0,2764
137.8842857,27/06/2020,32939029,7,0,0,34,441,0,482
,27/06/2020,48740784,0,0,0,0,5,0,499
,27/06/2020,73318567,0,0,0,0,1651,0,2764
70.54915254,26/06/2020,85004,59,0,0,244,178,0,2828
79.21689394,26/06/2020,4066298,132,0,0,342,419,0,1016
143.0530035,26/06/2020,6676673,283,0,0,1199,403,0,3508
229,26/06/2020,7061886,38,0,0,112,111,0,401
44.99,26/06/2020,31515569,363,0,0,2603,581,0,5734
59.99,26/06/2020,32737302,9,0,0,58,1440,0,2369
136.2475,26/06/2020,32939029,4,0,0,32,389,0,421
,26/06/2020,48740784,0,0,0,0,2,0,469
,26/06/2020,73318567,0,0,0,0,1440,0,2369
70.83863636,25/06/2020,85004,44,0,0,203,199,0,2955
80.10503597,25/06/2020,4066298,139,0,0,309,408,0,1067
143.8660287,25/06/2020,6676673,209,0,0,920,387,0,3961
229,25/06/2020,7061886,41,0,0,117,108,0,384
45.04608612,25/06/2020,31515569,418,0,0,2290,648,0,5800
59.99,25/06/2020,32737302,12,0,0,63,1418,0,2359
,25/06/2020,32939029,0,0,0,0,459,0,494
,25/06/2020,48740784,0,0,0,0,5,0,509
,25/06/2020,73318567,0,0,0,0,1418,0,2359
72.14321429,24/06/2020,85004,56,0,0,207,292,0,3455
80.11678832,24/06/2020,4066298,137,0,0,256,404,0,1213
141.1817629,24/06/2020,6676673,329,0,0,1205,459,0,3173
229,24/06/2020,7061886,40,0,0,116,144,0,440
44.99,24/06/2020,31515569,403,0,0,2182,641,0,5896
59.99,24/06/2020,32737302,11,0,0,59,1415,0,2311
,24/06/2020,32939029,0,0,0,0,559,0,599
,24/06/2020,48740784,0,0,0,0,2,0,781
,24/06/2020,73318567,0,0,0,0,1415,0,2311
77.9,23/06/2020,85004,36,0,0,161,265,0,3005
80.14079365,23/06/2020,4066298,126,0,0,260,435,0,1576
140.9623693,23/06/2020,6676673,287,0,0,1087,429,0,2918
229,23/06/2020,7061886,46,0,0,120,130,0,426
44.99,23/06/2020,31515569,417,0,0,2328,651,0,5664
59.99,23/06/2020,32737302,14,0,0,70,1287,0,2083
,23/06/2020,32939029,0,0,0,2,563,0,609
,23/06/2020,48740784,0,0,0,0,7,0,530
,23/06/2020,73318567,0,0,0,0,1287,0,2083
78.14545455,22/06/2020,85004,33,0,0,171,261,0,3550
80.08409836,22/06/2020,4066298,122,0,0,243,465,0,1317
142.6228464,22/06/2020,6676673,267,0,0,952,379,0,2919
222.75,22/06/2020,7061886,48,0,0,170,127,0,404
44.99,22/06/2020,31515569,360,0,0,2067,600,0,5772
59.99,22/06/2020,32737302,12,0,0,48,1388,0,2144
,22/06/2020,32939029,0,0,0,0,520,0,555
,22/06/2020,48740784,0,0,0,0,1,0,475
,22/06/2020,73318567,0,0,0,0,1388,0,2144
71.9,21/06/2020,85004,46,0,0,176,390,0,3118
77.7926087,21/06/2020,4066298,115,0,0,223,348,0,856
144.0938776,21/06/2020,6676673,245,0,0,982,369,0,2715
209,21/06/2020,7061886,70,0,0,196,150,0,381
45.02980031,21/06/2020,31515569,388,0,0,2045,653,0,5304
59.99,21/06/2020,32737302,15,0,0,51,1323,0,1965
148.448,21/06/2020,32939029,5,0,0,26,543,0,573
,21/06/2020,48740784,0,0,0,0,8,0,568
,21/06/2020,73318567,0,0,0,0,1323,0,1965
71.9,20/06/2020,85004,30,0,0,146,384,0,3059
77.90390625,20/06/2020,4066298,128,0,0,341,413,0,1035
144.060241,20/06/2020,6676673,249,0,0,1031,371,0,2860
208.9881176,20/06/2020,7061886,85,0,0,239,183,0,473
44.99,20/06/2020,31515569,491,0,0,2670,774,0,5992
59.99,20/06/2020,32737302,9,0,0,58,1220,0,1986
132.6018182,20/06/2020,32939029,11,0,0,66,597,0,623
,20/06/2020,48740784,0,0,0,0,2,0,612
,20/06/2020,73318567,0,0,0,0,1220,0,1986
71.9,19/06/2020,85004,59,0,0,228,559,0,4454
72.85333333,19/06/2020,4066298,270,0,0,602,648,0,1464
144.0782332,19/06/2020,6676673,283,0,0,1090,508,0,3705
209,19/06/2020,7061886,98,0,0,262,205,0,641
44.99,19/06/2020,31515569,455,0,0,2842,746,0,6626
59.99,19/06/2020,32737302,7,0,0,49,1459,0,2176
130.8533333,19/06/2020,32939029,15,0,0,96,962,0,996
,19/06/2020,48740784,0,0,0,0,9,0,737
,19/06/2020,73318567,0,0,0,0,1459,0,2176
72.74587629,18/06/2020,85004,97,0,0,353,807,0,6620
72.43957865,18/06/2020,4066298,356,0,0,764,858,0,1863
140.2326772,18/06/2020,6676673,508,0,0,1663,758,0,5418
209.4666667,18/06/2020,7061886,162,0,0,403,338,0,912
44.99,18/06/2020,31515569,757,0,0,3698,1280,0,10224
59.99,18/06/2020,32737302,18,0,0,84,3041,0,3923
132.5496296,18/06/2020,32939029,27,0,0,123,1438,0,1481
,18/06/2020,48740784,0,0,0,0,9,0,1038
,18/06/2020,73318567,0,0,0,0,3041,0,3923
71.27586207,17/06/2020,85004,87,0,0,365,875,0,6364
70.53246978,17/06/2020,4066298,579,0,0,1045,1331,0,2407
142.7092213,17/06/2020,6676673,488,0,0,1675,723,0,5745
213.6055901,17/06/2020,7061886,161,0,0,600,335,0,927
44.99,17/06/2020,31515569,843,0,0,4479,1371,0,11094
59.99,17/06/2020,32737302,24,0,0,125,3340,0,4768
127.9070455,17/06/2020,32939029,44,0,0,156,1291,0,1323
,17/06/2020,48740784,0,0,0,0,7,0,1497
,17/06/2020,73318567,0,0,0,0,3340,0,4768
73.42463158,16/06/2020,85004,95,0,0,434,1132,0,7368
69.98235294,16/06/2020,4066298,918,0,0,2101,1659,0,2943
134.2296552,16/06/2020,6676673,783,0,0,2743,1022,0,5555
218.5244755,16/06/2020,7061886,143,0,0,798,305,0,966
44.99,16/06/2020,31515569,945,0,0,7564,1459,0,11838
59.99,16/06/2020,32737302,14,0,0,113,4937,0,6698
126.75,16/06/2020,32939029,56,0,0,213,1437,0,1475
,16/06/2020,48740784,0,0,0,0,7,0,1308
,16/06/2020,73318567,0,0,0,0,4937,0,6698
85.7996,15/06/2020,85004,25,0,0,131,179,0,3423
71.65472492,15/06/2020,4066298,309,0,0,597,700,0,1677
146.5583003,15/06/2020,6676673,353,0,0,1116,522,0,3522
226.74,15/06/2020,7061886,50,0,0,124,131,0,445
44.99,15/06/2020,31515569,775,0,0,3891,1110,0,7244
60.68236545,15/06/2020,32737302,11,0,0,72,1541,0,2037
126.7579365,15/06/2020,32939029,63,0,0,230,962,0,1007
,15/06/2020,48740784,0,0,0,0,7,0,589
,15/06/2020,73318567,0,0,0,0,1541,0,2037
82.30086957,14/06/2020,85004,23,0,0,140,136,0,2828
72.58165803,14/06/2020,4066298,193,0,0,380,450,0,1152
148.4953642,14/06/2020,6676673,302,0,0,932,464,0,2776
228,14/06/2020,7061886,38,0,0,114,97,0,346
44.99,14/06/2020,31515569,672,0,0,3765,960,0,5819
59.99,14/06/2020,32737302,12,0,0,69,1314,0,1729
126.7678571,14/06/2020,32939029,70,0,0,255,718,0,762
,14/06/2020,48740784,0,0,0,0,6,0,521
,14/06/2020,73318567,0,0,0,0,1314,0,1729
78.54543478,13/06/2020,85004,46,0,0,221,162,0,3030
73.48267857,13/06/2020,4066298,168,0,0,350,402,0,1132
148.1223077,13/06/2020,6676673,260,0,0,928,402,0,2914
229.4828571,13/06/2020,7061886,35,0,0,119,117,0,390
44.99,13/06/2020,31515569,666,0,0,4073,988,0,5906
59.99,13/06/2020,32737302,20,0,0,108,1723,0,2126
127.8482456,13/06/2020,32939029,57,0,0,219,662,0,691
,13/06/2020,48740784,0,0,0,0,12,0,556
,13/06/2020,73318567,0,0,0,0,1723,0,2126
75.9,12/06/2020,85004,63,0,0,196,182,0,3579
75.25201342,12/06/2020,4066298,149,0,0,314,401,0,1048
144.1210638,12/06/2020,6676673,376,0,0,1191,546,0,3113
229.4617647,12/06/2020,7061886,34,0,0,94,107,0,385
44.99,12/06/2020,31515569,774,0,0,4704,1037,0,6234
59.99,12/06/2020,32737302,19,0,0,82,1481,0,1904
129.0103175,12/06/2020,32939029,63,0,0,236,833,0,870
,12/06/2020,48740784,0,0,0,0,6,0,472
,12/06/2020,73318567,0,0,0,0,1481,0,1904
75.77142857,11/06/2020,85004,70,0,0,279,258,0,4092
73.96388571,11/06/2020,4066298,175,0,0,300,446,0,1104
141.6432407,11/06/2020,6676673,540,0,0,1560,699,0,3399
228.1365854,11/06/2020,7061886,41,0,0,107,121,0,451
45.02358671,11/06/2020,31515569,686,0,0,3324,965,0,6881
59.99,11/06/2020,32737302,18,0,0,109,1428,0,1875
128.7240385,11/06/2020,32939029,52,0,0,239,907,0,951
,11/06/2020,48740784,0,0,0,0,10,0,493
,11/06/2020,73318567,0,0,0,0,1428,0,1875
75.75964912,10/06/2020,85004,57,0,0,199,173,0,3573
74.15430108,10/06/2020,4066298,186,0,0,377,458,0,1147
141.4166944,10/06/2020,6676673,481,0,0,1443,609,0,3154
228.8727273,10/06/2020,7061886,33,0,0,109,89,0,359
44.99,10/06/2020,31515569,656,0,0,3440,907,0,6954
59.99,10/06/2020,32737302,15,0,0,84,1661,0,2130
129.29,10/06/2020,32939029,20,0,0,103,1021,0,1057
,10/06/2020,48740784,0,0,0,0,11,0,521
,10/06/2020,73318567,0,0,0,0,1661,0,2130
76.04775,09/06/2020,85004,40,0,0,151,197,0,3574
74.14398936,09/06/2020,4066298,188,0,0,311,504,0,1100
137.9485185,09/06/2020,6676673,486,0,0,1421,659,0,3029
228.8653846,09/06/2020,7061886,26,0,0,88,117,0,422
44.99,09/06/2020,31515569,714,0,0,3871,1020,0,7505
59.99,09/06/2020,32737302,29,0,0,93,2224,0,2629
128.0875,09/06/2020,32939029,16,0,0,77,799,0,844
,09/06/2020,48740784,0,0,0,0,8,0,610
,09/06/2020,73318567,0,0,0,0,2224,0,2629
76.02847826,08/06/2020,85004,46,0,0,159,233,0,3345
73.6063388,08/06/2020,4066298,183,0,0,362,517,0,1136
139.4214799,08/06/2020,6676673,473,0,0,1388,651,0,3272
227.7967742,08/06/2020,7061886,31,0,0,92,104,0,386
44.99,08/06/2020,31515569,767,0,0,3645,1072,0,7393
59.99,08/06/2020,32737302,20,0,0,81,1960,0,2379
126.1157895,08/06/2020,32939029,19,0,0,91,778,0,826
,08/06/2020,48740784,0,0,0,0,8,0,520
,08/06/2020,73318567,0,0,0,0,1960,0,2379
76.53888889,07/06/2020,85004,45,0,0,215,239,0,3180
73.21526316,07/06/2020,4066298,152,0,0,274,379,0,966
135.8089206,07/06/2020,6676673,491,0,0,1417,645,0,2832
228.9,07/06/2020,7061886,28,0,0,101,100,0,363
44.99,07/06/2020,31515569,849,0,0,4202,1182,0,7477
59.99,07/06/2020,32737302,24,0,0,130,1844,0,2595
124.9,07/06/2020,32939029,17,0,0,83,712,0,766
,07/06/2020,48740784,0,0,0,0,9,0,586
,07/06/2020,73318567,0,0,0,0,1844,0,2595
76.94294118,06/06/2020,85004,34,0,0,203,271,0,3076
73.1748951,06/06/2020,4066298,143,0,0,312,387,0,1079
134.6903383,06/06/2020,6676673,532,0,0,1625,656,0,3044
227.7125,06/06/2020,7061886,40,0,0,106,124,0,405
44.99,06/06/2020,31515569,827,0,0,4832,1223,0,7341
59.99,06/06/2020,32737302,27,0,0,119,1471,0,2143
123.0636364,06/06/2020,32939029,22,0,0,92,725,0,777
,06/06/2020,48740784,0,0,0,0,15,0,730
,06/06/2020,73318567,0,0,0,0,1471,0,2143
81.61184211,05/06/2020,85004,38,0,0,159,251,0,2979
73.2637931,05/06/2020,4066298,174,0,0,313,438,0,1330
136.3724915,05/06/2020,6676673,586,0,0,1571,745,0,3166
228.765625,05/06/2020,7061886,32,0,0,99,100,0,403
44.99,05/06/2020,31515569,221,0,0,1853,672,0,6708
59.99,05/06/2020,32737302,25,0,0,106,1336,0,1840
125.6058824,05/06/2020,32939029,17,0,0,118,823,0,880
,05/06/2020,48740784,0,0,0,0,7,0,785
,05/06/2020,73318567,0,0,0,0,1336,0,1840
81.39076923,04/06/2020,85004,39,0,0,188,224,0,3505
73.29225131,04/06/2020,4066298,191,0,0,431,483,0,1225
134.523059,04/06/2020,6676673,559,0,0,1791,747,0,3269
229,04/06/2020,7061886,38,0,0,98,116,0,487
44.99,04/06/2020,31515569,552,0,0,3651,909,0,7176
59.99,04/06/2020,32737302,28,0,0,132,1304,0,1712
120.9615385,04/06/2020,32939029,26,0,0,198,981,0,1046
,04/06/2020,48740784,0,0,0,0,13,0,697
,04/06/2020,73318567,0,0,0,0,1304,0,1712
80.65333333,03/06/2020,85004,48,0,0,185,216,0,3531
73.75489726,03/06/2020,4066298,292,0,0,806,855,0,1901
133.6563971,03/06/2020,6676673,680,0,0,1968,849,0,3627
229,03/06/2020,7061886,27,0,0,98,93,0,433
44.99,03/06/2020,31515569,644,0,0,4631,877,0,7508
59.99,03/06/2020,32737302,21,0,0,133,1271,0,1750
116.9941176,03/06/2020,32939029,102,0,0,461,1210,0,1277
,03/06/2020,48740784,0,0,0,0,15,0,1124
,03/06/2020,73318567,0,0,0,0,1271,0,1750
80.87129032,02/06/2020,85004,31,0,0,152,249,0,3267
77.06633333,02/06/2020,4066298,150,0,0,312,503,0,1257
135.0665176,02/06/2020,6676673,626,0,0,1766,824,0,3599
229,02/06/2020,7061886,33,0,0,99,92,0,449
44.99,02/06/2020,31515569,646,0,0,4108,908,0,8684
59.99,02/06/2020,32737302,32,0,0,117,989,0,1443
117.6214286,02/06/2020,32939029,56,0,0,222,809,0,853
,02/06/2020,48740784,0,0,0,0,18,0,940
,02/06/2020,73318567,0,0,0,0,989,0,1443
80.2225,01/06/2020,85004,32,0,0,193,257,0,3542
77.1417341,01/06/2020,4066298,173,0,0,344,861,0,1634
136.10943,01/06/2020,6676673,614,0,0,1783,813,0,3550
229,01/06/2020,7061886,31,0,0,134,85,0,453
44.99,01/06/2020,31515569,649,0,0,3084,868,0,7154
60.49099697,01/06/2020,32737302,32,0,0,113,992,0,1429
120.4731707,01/06/2020,32939029,41,0,0,212,809,0,856
,01/06/2020,48740784,0,0,0,0,17,0,816
,01/06/2020,73318567,0,0,0,0,992,0,1429
80.645,31/05/2020,85004,28,0,0,135,347,0,4445
77.12028249,31/05/2020,4066298,177,0,0,332,518,0,1412
132.3414754,31/05/2020,6676673,610,0,0,2010,785,0,3333
229,31/05/2020,7061886,59,0,0,173,142,0,582
44.99,31/05/2020,31515569,895,0,0,4200,1353,0,8896
59.99,31/05/2020,32737302,44,0,0,186,1320,0,1853
127.0875,31/05/2020,32939029,24,0,0,122,902,0,948
,31/05/2020,48740784,0,0,0,0,11,0,737
,31/05/2020,73318567,0,0,0,0,1320,0,1853
80.28,30/05/2020,85004,38,0,0,167,355,0,4333
77.15858025,30/05/2020,4066298,162,0,0,292,494,0,1220
134.7339012,30/05/2020,6676673,587,0,0,1761,756,0,3456
229.2183099,30/05/2020,7061886,71,0,0,223,162,0,608
44.99,30/05/2020,31515569,1162,0,0,5640,1530,0,9176
59.99,30/05/2020,32737302,39,0,0,169,1279,0,1758
127.5,30/05/2020,32939029,38,0,0,184,842,0,890
,30/05/2020,48740784,0,0,0,0,15,0,778
,30/05/2020,73318567,0,0,0,0,1279,0,1758
80.54769231,29/05/2020,85004,39,0,0,162,342,0,4058
76.98344156,29/05/2020,4066298,154,0,0,296,473,0,1273
136.1014964,29/05/2020,6676673,695,0,0,1858,860,0,3833
232.9307692,29/05/2020,7061886,39,0,0,122,118,0,489
44.99,29/05/2020,31515569,1188,0,0,6379,1581,0,7736
59.99,29/05/2020,32737302,33,0,0,161,968,0,1374
126.1038462,29/05/2020,32939029,52,0,0,257,810,0,851
,29/05/2020,48740784,0,0,0,0,21,0,932
,29/05/2020,73318567,0,0,0,0,968,0,1374
80.95862069,28/05/2020,85004,29,0,0,168,311,0,3941
77.21761364,28/05/2020,4066298,176,0,0,340,550,0,1482
138.83866,28/05/2020,6676673,597,0,0,1797,758,0,4371
236.8131579,28/05/2020,7061886,38,0,0,152,140,0,529
44.99,28/05/2020,31515569,366,0,0,2293,836,0,7436
59.99,28/05/2020,32737302,33,0,0,150,722,0,1052
115.1034524,28/05/2020,32939029,84,0,0,370,927,0,978
,28/05/2020,48740784,0,0,0,0,17,0,846
,28/05/2020,73318567,0,0,0,0,722,0,1052
79.81942857,27/05/2020,85004,35,0,0,228,246,0,3733
76.92845771,27/05/2020,4066298,201,0,0,399,562,0,1562
136.8115334,27/05/2020,6676673,763,0,0,2286,944,0,4346
240.6333333,27/05/2020,7061886,36,0,0,140,129,0,510
44.99,27/05/2020,31515569,270,0,0,1754,777,0,7131
59.99,27/05/2020,32737302,33,0,0,141,848,0,1164
114.107767,27/05/2020,32939029,103,0,0,398,1071,0,1125
,27/05/2020,48740784,0,0,0,0,16,0,1036
,27/05/2020,73318567,0,0,0,0,848,0,1164
78.52238095,26/05/2020,85004,42,0,0,282,303,0,4258
75.78349112,26/05/2020,4066298,169,0,0,330,486,0,1369
134.4552072,26/05/2020,6676673,724,0,0,2106,882,0,4546
237.8757576,26/05/2020,7061886,33,0,0,117,110,0,508
44.99,26/05/2020,31515569,437,0,0,2226,953,0,9237
59.99,26/05/2020,32737302,44,0,0,211,1223,0,1700
115.849505,26/05/2020,32939029,101,0,0,411,1351,0,1419
,26/05/2020,48740784,0,0,0,0,14,0,1091
,26/05/2020,73318567,0,0,0,0,1223,0,1700
79.34083333,25/05/2020,85004,36,0,0,233,260,0,4039
76.05422535,25/05/2020,4066298,142,0,0,307,413,0,1149
137.6873284,25/05/2020,6676673,539,0,0,1783,674,0,10271
238.8717949,25/05/2020,7061886,39,0,0,136,102,0,520
44.99,25/05/2020,31515569,610,0,0,3482,1094,0,8393
59.99,25/05/2020,32737302,40,0,0,211,1365,0,1806
112.9,25/05/2020,32939029,74,0,0,323,1193,0,1231
,25/05/2020,48740784,0,0,0,0,15,0,1002
,25/05/2020,73318567,0,0,0,0,1365,0,1806
